DATE,거래단위,평균가격(원),총거래물량(kg),총거래금액(원),시장명,법인명,품목명,품종명,산지명,산지시군명,등급명
2023-05,10kg상자,19243.43434343434,990.0,1905100,대구,농협북대구(공),오이,가시오이,경상북도,칠곡군,특
2023-05,10kg상자,11857.14285714286,980.0,1162000,대구,효성청과,오이,가시오이,경상남도,합천군,상
2023-05,10kg상자,10272.09302325581,860.0,883400,대구,농협북대구(공),오이,가시오이,경남,창녕군,상
2023-05,10kg상자,13064.70588235294,850.0,1110500,대구,효성청과,오이,가시오이,경상남도,함안군,특
2023-05,10kg상자,8560,850.0,727600,대구,대구원협(공),오이,가시오이,대구,달성군,보통
2023-05,10kg상자,8415.66265060241,830.0,698500,대구,효성청과,오이,가시오이,경상남도,창녕군,4등
2023-05,10kg상자,4250,800.0,340000,대구,대양청과,오이,가시오이,경상북도,고령군,상
2023-05,10kg상자,10756.41025641026,780.0,839000,대구,대양청과,오이,가시오이,경상북도,예천군,등외
2023-05,10kg상자,7047.435897435897,780.0,549700,대구,대구원협(공),오이,가시오이,대구,달성군,등외
2023-05,10kg상자,7065.217391304348,690.0,487500,대구,대양청과,오이,가시오이,경상남도,창녕군,보통
2023-05,10kg상자,6389.705882352942,680.0,434500,대구,대양청과,오이,가시오이,경상남도,밀양시,등외
2023-05,10kg상자,7650.76923076923,650.0,497300,대구,대구원협(공),오이,가시오이,경남,합천군,보통
2023-05,10kg상자,6069.23076923077,650.0,394500,대구,대양청과,오이,가시오이,대구광역시,대구광역시,4등
2023-05,10kg상자,12977.41935483871,620.0,804600,대구,효성청과,오이,가시오이,경상북도,구미시,상
2023-05,10kg상자,9548.387096774193,620.0,592000,대구,대구중앙청과,오이,가시오이,경상북도,안동시,5등
2023-05,10kg상자,6600,600.0,396000,대구,효성청과,오이,가시오이,대구광역시,달성군,4등
2023-05,10kg상자,11663.63636363636,550.0,641500,대구,대구중앙청과,오이,가시오이,경상남도,창녕군,5등
2023-05,10kg상자,10290.90909090909,550.0,566000,대구,대구중앙청과,오이,가시오이,경상북도,영천시,보통
2023-05,10kg상자,8787.272727272728,550.0,483300,대구,대구원협(공),오이,가시오이,경북,안동시,상
2023-05,10kg상자,11952.83018867925,530.0,633500,대구,대양청과,오이,가시오이,경상북도,경산시,상
2023-05,10kg상자,7926.415094339623,530.0,420100,대구,효성청과,오이,가시오이,경상북도,칠곡군,7등
2023-05,10kg상자,6735.849056603774,530.0,357000,대구,대양청과,오이,가시오이,경상북도,구미시,상
2023-05,10kg상자,10764.70588235294,510.0,549000,대구,대양청과,오이,가시오이,강원도,양구군,등외
2023-05,10kg상자,9310,500.0,465500,대구,대양청과,오이,가시오이,대구광역시,대구광역시,등외
2023-05,10kg상자,9642.857142857143,490.0,472500,대구,효성청과,오이,가시오이,경상북도,문경시,보통
2023-05,10kg상자,5908.163265306122,490.0,289500,대구,대양청과,오이,가시오이,경상남도,밀양시,보통
2023-05,10kg상자,7670.212765957448,470.0,360500,대구,대구중앙청과,오이,가시오이,경상북도,칠곡군,5등
2023-05,10kg상자,7276.595744680852,470.0,342000,대구,대구중앙청과,오이,가시오이,경상북도,안동시,보통
2023-05,10kg상자,10920.45454545455,440.0,480500,대구,대양청과,오이,가시오이,경상북도,경산시,보통
2023-05,10kg상자,14000,420.0,588000,대구,농협북대구(공),오이,가시오이,경북,의성군,특
2023-05,10kg상자,11000,400.0,440000,대구,대양청과,오이,가시오이,경상북도,경산시,등외
2023-05,10kg상자,6358.974358974359,390.0,248000,대구,대구중앙청과,오이,가시오이,대구광역시,대구광역시,8등
2023-05,10kg상자,7328.947368421052,380.0,278500,대구,효성청과,오이,가시오이,경상북도,경산시,5등
2023-05,10kg상자,9635.135135135135,370.0,356500,대구,대구중앙청과,오이,가시오이,경상남도,창녕군,보통
2023-05,10kg상자,8364.864864864865,370.0,309500,대구,효성청과,오이,가시오이,경상북도,의성군,4등
2023-05,10kg상자,15458.33333333333,360.0,556500,대구,대양청과,오이,가시오이,강원도,양구군,특
2023-05,10kg상자,11200,360.0,403200,대구,대구원협(공),오이,가시오이,경상북도,군위군,특
2023-05,10kg상자,7208.333333333332,360.0,259500,대구,대양청과,오이,가시오이,경상북도,경산시,4등
2023-05,10kg상자,11837.14285714286,350.0,414300,대구,농협북대구(공),오이,가시오이,경상북도,칠곡군,5등
2023-05,10kg상자,14661.29032258065,310.0,454500,대구,대구중앙청과,오이,가시오이,경상북도,영천시,특
2023-05,10kg상자,4903.225806451613,310.0,152000,대구,대양청과,오이,가시오이,경상북도,구미시,보통
2023-05,10kg상자,6793.103448275861,290.0,197000,대구,대양청과,오이,가시오이,대구광역시,달성군,보통
2023-05,10kg상자,12457.14285714286,280.0,348800,대구,농협북대구(공),오이,가시오이,대구,북구,보통
2023-05,10kg상자,5642.857142857143,280.0,158000,대구,대구중앙청과,오이,가시오이,경상북도,예천군,보통
2023-05,10kg상자,10874.07407407407,270.0,293600,대구,농협북대구(공),오이,가시오이,경상남도,창녕군,상
2023-05,10kg상자,7400,250.0,185000,대구,효성청과,오이,가시오이,경상북도,구미시,보통
2023-05,10kg상자,5816,250.0,145400,대구,효성청과,오이,가시오이,경상남도,창녕군,5등
2023-05,10kg상자,13633.33333333333,240.0,327200,대구,농협북대구(공),오이,가시오이,경상북도,칠곡군,상
2023-05,10kg상자,12750,240.0,306000,대구,대구중앙청과,오이,가시오이,경상북도,영천시,상
2023-05,10kg상자,10895.83333333333,240.0,261500,대구,효성청과,오이,가시오이,경상남도,함안군,상
2023-05,10kg상자,9391.304347826086,230.0,216000,대구,대양청과,오이,가시오이,경상북도,의성군,등외
2023-05,10kg상자,8090.909090909091,220.0,178000,대구,효성청과,오이,가시오이,경상북도,안동시,상
2023-05,10kg상자,7818.181818181818,220.0,172000,대구,대양청과,오이,가시오이,경상북도,안동시,4등
2023-05,10kg상자,6400,200.0,128000,대구,대구원협(공),오이,가시오이,경북,의성군,.
2023-05,10kg상자,14352.94117647059,170.0,244000,대구,대양청과,오이,가시오이,경상남도,의령군,특
2023-05,10kg상자,6764.705882352942,170.0,115000,대구,효성청과,오이,가시오이,경상북도,군위군,등외
2023-05,10kg상자,7625,160.0,122000,대구,대양청과,오이,가시오이,경상북도,고령군,등외
2023-05,10kg상자,9420,150.0,141300,대구,농협북대구(공),오이,가시오이,대구광역시,대구광역시,보통
2023-05,10kg상자,10607.14285714286,140.0,148500,대구,효성청과,오이,가시오이,경상북도,상주시,4등
2023-05,10kg상자,4000,130.0,52000,대구,대구원협(공),오이,가시오이,경상북도,군위군,보통
2023-05,8kg상자,11500,128.0,184000,대구,대양청과,오이,가시오이,경상북도,안동시,특
2023-05,10kg상자,7791.666666666668,120.0,93500,대구,효성청과,오이,가시오이,경상남도,함안군,보통
2023-05,10kg상자,7636.363636363636,110.0,84000,대구,농협북대구(공),오이,가시오이,경북,의성군,상
2023-05,10kg상자,6500,110.0,71500,대구,효성청과,오이,가시오이,경상북도,의성군,5등
2023-05,10kg상자,9000,100.0,90000,대구,효성청과,오이,가시오이,경상북도,고령군,상
2023-05,10kg상자,7500,100.0,75000,대구,대양청과,오이,가시오이,경상북도,영양군,특
2023-05,10kg상자,6850,100.0,68500,대구,효성청과,오이,가시오이,경상남도,밀양시,특
2023-05,10kg상자,11300,90.0,101700,대구,대구원협(공),오이,가시오이,경북,칠곡군,특
2023-05,10kg상자,10700,90.0,96300,대구,효성청과,오이,가시오이,경상남도,합천군,보통
2023-05,10kg상자,9187.5,80.0,73500,대구,대구중앙청과,오이,가시오이,경상북도,의성군,상
2023-05,10kg상자,8750,80.0,70000,대구,대양청과,오이,가시오이,대구광역시,달성군,4등
2023-05,10kg상자,8650,80.0,69200,대구,농협북대구(공),오이,가시오이,경남,창녕군,5등
2023-05,10kg상자,6750,80.0,54000,대구,대구원협(공),오이,가시오이,경상북도,군위군,상
2023-05,10kg상자,7333.333333333332,60.0,44000,대구,효성청과,오이,가시오이,경상남도,함안군,5등
2023-05,10kg상자,7000,60.0,42000,대구,효성청과,오이,가시오이,경상북도,고령군,보통
2023-05,10kg상자,3000,60.0,18000,대구,대양청과,오이,가시오이,경상북도,영양군,상
2023-05,10kg상자,2000,60.0,12000,대구,대양청과,오이,가시오이,경상북도,영양군,보통
2023-05,10kg상자,10000,50.0,50000,대구,효성청과,오이,가시오이,경상남도,의령군,특
2023-05,10kg상자,6200,50.0,31000,대구,대구원협(공),오이,가시오이,경북,안동시,보통
2023-05,10kg상자,10000,40.0,40000,대구,효성청과,오이,가시오이,경상북도,고령군,특
2023-05,10kg상자,8625,40.0,34500,대구,대양청과,오이,가시오이,경상남도,창녕군,4등
2023-05,10kg상자,8000,40.0,32000,대구,효성청과,오이,가시오이,경상북도,칠곡군,등외
2023-05,10kg상자,5500,40.0,22000,대구,농협북대구(공),오이,가시오이,경상남도,창녕군,5등
2023-05,8kg상자,5500,32.0,22000,대구,대양청과,오이,가시오이,경상북도,안동시,상
2023-05,10kg상자,12500,30.0,37500,대구,효성청과,오이,가시오이,경상북도,예천군,특
2023-05,10kg상자,9500,30.0,28500,대구,효성청과,오이,가시오이,경상북도,구미시,5등
2023-05,10kg상자,5833.333333333332,30.0,17500,대구,대양청과,오이,가시오이,경상북도,예천군,4등
2023-05,10kg상자,5000,30.0,15000,대구,대양청과,오이,가시오이,강원도,양구군,상
2023-05,10kg상자,5000,30.0,15000,대구,대양청과,오이,가시오이,경상북도,의성군,보통
2023-05,10kg상자,3000,30.0,9000,대구,농협북대구(공),오이,가시오이,경북,의성군,5등
2023-05,10kg그물망,14500,20.0,29000,대구,대양청과,오이,가시오이,경상북도,상주시,등외
2023-05,10kg그물망,13000,20.0,26000,대구,대양청과,오이,가시오이,경상북도,상주시,상
2023-05,10kg상자,12600,20.0,25200,대구,대구원협(공),오이,가시오이,경북,칠곡군,상
2023-05,10kg그물망,9000,20.0,18000,대구,대양청과,오이,가시오이,경상북도,상주시,보통
2023-05,10kg상자,4500,20.0,9000,대구,효성청과,오이,가시오이,경상북도,의성군,등외
2023-05,10kg상자,7600,10.0,7600,대구,효성청과,오이,가시오이,경상북도,구미시,4등
2023-05,10kg상자,7000,10.0,7000,대구,대구중앙청과,오이,가시오이,경상남도,창녕군,8등
2023-05,10kg상자,5500,10.0,5500,대구,대구중앙청과,오이,가시오이,경상남도,창녕군,4등
2023-05,10kg상자,3300,10.0,3300,대구,대구원협(공),오이,가시오이,대구,달성군,.
2023-05,10kg상자,3000,10.0,3000,대구,대구중앙청과,오이,가시오이,경상북도,영양군,보통
2023-05,10kg상자,2000,10.0,2000,대구,대양청과,오이,가시오이,경상북도,영양군,등외
2023-04,10kg상자,20701.62932790224,206220.0,426909000,대구,대양청과,오이,가시오이,경북,칠곡군,특
2023-04,10kg상자,21506.59576643829,97790.0,210313000,대구,대구중앙청과,오이,가시오이,경상북도,군위군,특
2023-04,10kg상자,22782.86447748422,93490.0,212997000,대구,대구중앙청과,오이,가시오이,대구광역시,대구광역시,특
2023-04,10kg상자,21495.51100725618,81310.0,174780000,대구,효성청과,오이,가시오이,경상북도,칠곡군,특
2023-04,10kg상자,19858.55252670174,62730.0,124572700,대구,효성청과,오이,가시오이,경상북도,군위군,특
2023-04,10kg상자,22621.72550313428,60620.0,137132900,대구,효성청과,오이,가시오이,경상북도,의성군,특
2023-04,10kg상자,20831.37455288707,58710.0,122301000,대구,대양청과,오이,가시오이,경상북도,군위군,특
2023-04,10kg상자,23612.09302325581,43000.0,101532000,대구,효성청과,오이,가시오이,대구광역시,대구광역시,특
2023-04,10kg상자,21227.2511285341,42090.0,89345500,대구,대양청과,오이,가시오이,경상북도,안동시,특
2023-04,10kg상자,18866.81282543163,36490.0,68845000,대구,대양청과,오이,가시오이,경북,칠곡군,상
2023-04,10kg상자,22105.70469798658,35760.0,79050000,대구,대구원협(공),오이,가시오이,대구,북구,특
2023-04,10kg상자,18791.18266626542,33230.0,62443100,대구,효성청과,오이,가시오이,경상북도,군위군,상
2023-04,10kg상자,19353.29341317365,28390.0,54944000,대구,대구중앙청과,오이,가시오이,경상북도,군위군,상
2023-04,10kg상자,20027.29298180468,26930.0,53933500,대구,대양청과,오이,가시오이,경상남도,창녕군,특
2023-04,10kg상자,16130.22372308991,23690.0,38212500,대구,대양청과,오이,가시오이,경북,칠곡군,보통
2023-04,10kg상자,19587.09398007796,23090.0,45226600,대구,효성청과,오이,가시오이,경상북도,의성군,상
2023-04,10kg상자,24426.55979202773,23080.0,56376500,대구,대양청과,오이,가시오이,경상북도,상주시,특
2023-04,10kg상자,15969.70408642555,21290.0,33999500,대구,대양청과,오이,가시오이,경북,칠곡군,등외
2023-04,10kg상자,18300,19940.0,36490200,대구,효성청과,오이,가시오이,경상북도,칠곡군,상
2023-04,10kg상자,16339.95891114535,19470.0,31813900,대구,효성청과,오이,가시오이,경상북도,군위군,보통
2023-04,10kg상자,21064.29699842022,18990.0,40001100,대구,효성청과,오이,가시오이,경상남도,창녕군,특
2023-04,10kg상자,19516.09907120743,16150.0,31518500,대구,대양청과,오이,가시오이,경상북도,군위군,상
2023-04,10kg상자,22752.28802153432,14860.0,33809900,대구,효성청과,오이,가시오이,경상북도,경산시,특
2023-04,10kg상자,21677.05403404885,13510.0,29285700,대구,대구원협(공),오이,가시오이,대구,북구,상
2023-04,10kg상자,23725.07668711657,13040.0,30937500,대구,효성청과,오이,가시오이,경상북도,상주시,특
2023-04,10kg상자,16517.578125,12800.0,21142500,대구,대구중앙청과,오이,가시오이,경상북도,군위군,보통
2023-04,10kg상자,19685.05195843325,12510.0,24626000,대구,대구중앙청과,오이,가시오이,대구광역시,대구광역시,상
2023-04,10kg상자,15104.99058380414,10620.0,16041500,대구,대양청과,오이,가시오이,경상북도,군위군,보통
2023-04,10kg상자,17172.09971236817,10430.0,17910500,대구,대구중앙청과,오이,가시오이,대구광역시,대구광역시,보통
2023-04,10kg상자,22242.42718446602,10300.0,22909700,대구,효성청과,오이,가시오이,대구광역시,달성군,특
2023-04,10kg상자,14949.15254237288,10030.0,14994000,대구,대양청과,오이,가시오이,경상북도,군위군,등외
2023-04,10kg상자,24831.46639511202,9820.0,24384500,대구,대구중앙청과,오이,가시오이,경상남도,창녕군,특
2023-04,10kg상자,23278.25182101977,9610.0,22370400,대구,농협북대구(공),오이,가시오이,대구광역시,대구광역시,특
2023-04,10kg상자,14362.32508073197,9290.0,13342600,대구,효성청과,오이,가시오이,경상남도,창녕군,상
2023-04,10kg상자,20766.59388646288,9160.0,19022200,대구,농협북대구(공),오이,가시오이,대구,북구,특
2023-04,10kg상자,22244.13407821229,8950.0,19908500,대구,대양청과,오이,가시오이,경상북도,경산시,특
2023-04,10kg상자,16655.58060879369,8870.0,14773500,대구,대구중앙청과,오이,가시오이,경상북도,군위군,5등
2023-04,10kg상자,16314.95433789955,8760.0,14291900,대구,효성청과,오이,가시오이,경상북도,칠곡군,보통
2023-04,10kg상자,22093.67681498829,8540.0,18868000,대구,대양청과,오이,가시오이,대구광역시,대구광역시,특
2023-04,10kg상자,15338.44282238443,8220.0,12608200,대구,효성청과,오이,가시오이,경상북도,군위군,4등
2023-04,10kg상자,20689.52618453865,8020.0,16593000,대구,대양청과,오이,가시오이,대구광역시,달성군,특
2023-04,10kg상자,22159.14948453608,7760.0,17195500,대구,대구중앙청과,오이,가시오이,경상북도,칠곡군,특
2023-04,10kg상자,14881.68449197861,7480.0,11131500,대구,대구중앙청과,오이,가시오이,대구광역시,대구광역시,4등
2023-04,10kg상자,21069.57746478873,7100.0,14959400,대구,대구원협(공),오이,가시오이,대구,달성군,특
2023-04,10kg상자,12727.53623188406,6900.0,8782000,대구,대구중앙청과,오이,가시오이,경상북도,군위군,4등
2023-04,10kg상자,12032.50773993808,6460.0,7773000,대구,대양청과,오이,가시오이,경상북도,군위군,4등
2023-04,10kg상자,12231.25,6240.0,7632300,대구,효성청과,오이,가시오이,경상남도,창녕군,보통
2023-04,10kg상자,18215.35893155259,5990.0,10911000,대구,대양청과,오이,가시오이,경상북도,안동시,상
2023-04,10kg상자,20390.94017094017,5850.0,11928700,대구,효성청과,오이,가시오이,경상북도,경산시,상
2023-04,10kg상자,18494.01709401709,5850.0,10819000,대구,대양청과,오이,가시오이,경상북도,구미시,등외
2023-04,10kg상자,21517.24137931034,5800.0,12480000,대구,농협북대구(공),오이,가시오이,경북,문경시,특
2023-04,10kg상자,22911.52263374485,4860.0,11135000,대구,대구중앙청과,오이,가시오이,경상북도,예천군,특
2023-04,10kg상자,9846.473029045643,4820.0,4746000,대구,대양청과,오이,가시오이,경상남도,창녕군,보통
2023-04,10kg상자,15436.19246861925,4780.0,7378500,대구,대양청과,오이,가시오이,경상남도,창녕군,상
2023-04,10kg상자,10036.91983122363,4740.0,4757500,대구,대구중앙청과,오이,가시오이,경상북도,군위군,8등
2023-04,10kg상자,20030.56768558952,4580.0,9174000,대구,효성청과,오이,가시오이,대구광역시,대구광역시,상
2023-04,10kg상자,22390.47619047619,4200.0,9404000,대구,대구중앙청과,오이,가시오이,경상북도,상주시,특
2023-04,10kg상자,22704.77326968974,4190.0,9513300,대구,대구원협(공),오이,가시오이,경북,의성군,상
2023-04,10kg상자,16162.58992805756,4170.0,6739800,대구,대구원협(공),오이,가시오이,대구,북구,보통
2023-04,10kg상자,13455.20581113801,4130.0,5557000,대구,대양청과,오이,가시오이,경북,칠곡군,4등
2023-04,10kg상자,23952.43902439025,4100.0,9820500,대구,효성청과,오이,가시오이,경상남도,함안군,특
2023-04,10kg상자,21632.99748110831,3970.0,8588300,대구,대구원협(공),오이,가시오이,경북,의성군,특
2023-04,10kg상자,16372.47474747475,3960.0,6483500,대구,대양청과,오이,가시오이,경상남도,창녕군,등외
2023-04,10kg상자,14341.90231362468,3890.0,5579000,대구,효성청과,오이,가시오이,경상북도,군위군,5등
2023-04,10kg상자,14420.10582010582,3780.0,5450800,대구,효성청과,오이,가시오이,경상북도,의성군,보통
2023-04,10kg상자,21396.25668449198,3740.0,8002200,대구,대구원협(공),오이,가시오이,대구,달성군,상
2023-04,10kg상자,14535.71428571428,3640.0,5291000,대구,대구중앙청과,오이,가시오이,대구광역시,대구광역시,5등
2023-04,10kg상자,17150.13774104683,3630.0,6225500,대구,대양청과,오이,가시오이,경상북도,예천군,특
2023-04,10kg상자,17848.57142857143,3500.0,6247000,대구,효성청과,오이,가시오이,대구광역시,대구광역시,보통
2023-04,10kg상자,20307.22543352601,3460.0,7026300,대구,효성청과,오이,가시오이,대구광역시,달성군,상
2023-04,10kg상자,19775.44910179641,3340.0,6605000,대구,대양청과,오이,가시오이,경상북도,구미시,특
2023-04,10kg상자,14965.66666666667,3000.0,4489700,대구,효성청과,오이,가시오이,대구광역시,달성군,보통
2023-04,10kg상자,21683.50168350168,2970.0,6440000,대구,대양청과,오이,가시오이,경상북도,상주시,상
2023-04,10kg상자,25484.21052631579,2850.0,7263000,대구,농협북대구(공),오이,가시오이,경북,칠곡군,특
2023-04,10kg상자,15910.21126760563,2840.0,4518500,대구,대양청과,오이,가시오이,경상북도,예천군,상
2023-04,10kg상자,21295.36679536679,2590.0,5515500,대구,대양청과,오이,가시오이,경상북도,의성군,특
2023-04,10kg상자,15484.55284552845,2460.0,3809200,대구,농협북대구(공),오이,가시오이,대구,북구,등외
2023-04,10kg상자,17863.90041493776,2410.0,4305200,대구,효성청과,오이,가시오이,경상북도,경산시,보통
2023-04,10kg상자,17419.91341991342,2310.0,4024000,대구,효성청과,오이,가시오이,대구광역시,대구광역시,4등
2023-04,10kg상자,18321.78217821782,2020.0,3701000,대구,대구중앙청과,오이,가시오이,경상북도,칠곡군,보통
2023-04,10kg상자,17165.81632653061,1960.0,3364500,대구,대양청과,오이,가시오이,경상북도,상주시,보통
2023-04,10kg상자,22504.27807486631,1870.0,4208300,대구,농협북대구(공),오이,가시오이,경상북도,칠곡군,특
2023-04,10kg상자,17437.15846994536,1830.0,3191000,대구,대양청과,오이,가시오이,경상북도,경산시,등외
2023-04,10kg상자,20053.07262569833,1790.0,3589500,대구,농협북대구(공),오이,가시오이,경남,창녕군,특
2023-04,10kg상자,19712.64367816092,1740.0,3430000,대구,대구중앙청과,오이,가시오이,경상남도,창녕군,상
2023-04,10kg상자,21587.71929824561,1710.0,3691500,대구,농협북대구(공),오이,가시오이,대구광역시,대구광역시,상
2023-04,10kg상자,17634.96932515338,1630.0,2874500,대구,대양청과,오이,가시오이,대구광역시,달성군,상
2023-04,10kg상자,13984.0490797546,1630.0,2279400,대구,효성청과,오이,가시오이,경상북도,경산시,4등
2023-04,10kg상자,12139.61038961039,1540.0,1869500,대구,효성청과,오이,가시오이,경상북도,칠곡군,4등
2023-04,10kg상자,22328.28947368421,1520.0,3393900,대구,효성청과,오이,가시오이,경상북도,안동시,특
2023-04,10kg상자,18111.11111111111,1440.0,2608000,대구,농협북대구(공),오이,가시오이,경북,칠곡군,5등
2023-04,10kg상자,18112.67605633803,1420.0,2572000,대구,대양청과,오이,가시오이,경상북도,안동시,등외
2023-04,10kg상자,18332.11678832117,1370.0,2511500,대구,대양청과,오이,가시오이,대구광역시,달성군,등외
2023-04,10kg상자,13296,1250.0,1662000,대구,대양청과,오이,가시오이,경상북도,예천군,보통
2023-04,10kg상자,15747.82608695652,1150.0,1811000,대구,대구중앙청과,오이,가시오이,경상북도,칠곡군,4등
2023-04,10kg상자,19700,1100.0,2167000,대구,대구중앙청과,오이,가시오이,경상북도,칠곡군,상
2023-04,10kg상자,19948.11320754717,1060.0,2114500,대구,효성청과,오이,가시오이,경상북도,상주시,상
2023-04,10kg상자,20572.81553398058,1030.0,2119000,대구,농협북대구(공),오이,가시오이,경북,칠곡군,상
2023-04,10kg상자,20218.81188118812,1010.0,2042100,대구,대구원협(공),오이,가시오이,경남,합천군,특
2023-04,10kg상자,15207.07070707071,990.0,1505500,대구,대양청과,오이,가시오이,경상북도,경산시,보통
2023-04,10kg상자,14484.69387755102,980.0,1419500,대구,효성청과,오이,가시오이,경상남도,창녕군,5등
2023-04,10kg상자,21362.5,960.0,2050800,대구,대구원협(공),오이,가시오이,경북,의성군,보통
2023-04,10kg상자,13537.77777777778,900.0,1218400,대구,효성청과,오이,가시오이,경상북도,칠곡군,7등
2023-04,10kg상자,18102.24719101124,890.0,1611100,대구,농협북대구(공),오이,가시오이,대구,북구,상
2023-04,10kg상자,17654.7619047619,840.0,1483000,대구,대양청과,오이,가시오이,경상북도,경산시,상
2023-04,10kg상자,21791.13924050633,790.0,1721500,대구,대구중앙청과,오이,가시오이,경상북도,의성군,특
2023-04,10kg상자,11894.73684210526,760.0,904000,대구,대양청과,오이,가시오이,경상북도,안동시,보통
2023-04,10kg상자,19670.66666666667,750.0,1475300,대구,농협북대구(공),오이,가시오이,대구광역시,대구광역시,5등
2023-04,10kg상자,16202.77777777778,720.0,1166600,대구,농협북대구(공),오이,가시오이,경북,칠곡군,등외
2023-04,10kg상자,18732.39436619718,710.0,1330000,대구,효성청과,오이,가시오이,경상남도,함안군,상
2023-04,10kg상자,13911.76470588235,680.0,946000,대구,효성청과,오이,가시오이,경상남도,창녕군,4등
2023-04,10kg상자,16240.90909090909,660.0,1071900,대구,농협북대구(공),오이,가시오이,대구,북구,5등
2023-04,10kg상자,15480.30303030303,660.0,1021700,대구,대구원협(공),오이,가시오이,대구,북구,등외
2023-04,10kg상자,10539.0625,640.0,674500,대구,효성청과,오이,가시오이,경상북도,군위군,등외
2023-04,10kg상자,18039.68253968254,630.0,1136500,대구,효성청과,오이,가시오이,대구광역시,대구광역시,5등
2023-04,10kg상자,18013.5593220339,590.0,1062800,대구,농협북대구(공),오이,가시오이,경상북도,칠곡군,등외
2023-04,10kg상자,14405.1724137931,580.0,835500,대구,대구중앙청과,오이,가시오이,경상북도,영천시,보통
2023-04,8kg상자,18000,536.0,1206000,대구,대양청과,오이,가시오이,경북,칠곡군,특
2023-04,10kg상자,24084.90566037736,530.0,1276500,대구,대양청과,오이,가시오이,대구광역시,대구광역시,등외
2023-04,10kg상자,15350,500.0,767500,대구,대구중앙청과,오이,가시오이,경상북도,영천시,5등
2023-04,10kg상자,19093.75,480.0,916500,대구,효성청과,오이,가시오이,경상북도,안동시,상
2023-04,10kg상자,17389.36170212766,470.0,817300,대구,농협북대구(공),오이,가시오이,대구광역시,대구광역시,등외
2023-04,10kg상자,16991.48936170213,470.0,798600,대구,농협북대구(공),오이,가시오이,대구,북구,보통
2023-04,10kg상자,16372.34042553191,470.0,769500,대구,농협북대구(공),오이,가시오이,경상남도,창녕군,특
2023-04,10kg상자,15893.6170212766,470.0,747000,대구,효성청과,오이,가시오이,경상북도,상주시,보통
2023-04,10kg상자,15559.57446808511,470.0,731300,대구,대구원협(공),오이,가시오이,대구,달성군,보통
2023-04,10kg상자,11702.12765957447,470.0,550000,대구,대구중앙청과,오이,가시오이,경상북도,영천시,8등
2023-04,10kg상자,21495.65217391304,460.0,988800,대구,대구원협(공),오이,가시오이,경남,창녕군,특
2023-04,10kg상자,17467.39130434783,460.0,803500,대구,대구중앙청과,오이,가시오이,경상북도,칠곡군,5등
2023-04,10kg상자,14500,430.0,623500,대구,대구원협(공),오이,가시오이,대구,달성군,등외
2023-04,10kg상자,19011.90476190476,420.0,798500,대구,대구중앙청과,오이,가시오이,경상북도,예천군,상
2023-04,10kg상자,18524.39024390244,410.0,759500,대구,대구중앙청과,오이,가시오이,경상북도,상주시,상
2023-04,10kg상자,18190.24390243903,410.0,745800,대구,대구원협(공),오이,가시오이,경남,합천군,상
2023-04,10kg상자,15756.09756097561,410.0,646000,대구,대구중앙청과,오이,가시오이,경상북도,영천시,상
2023-04,10kg상자,19225,400.0,769000,대구,대구중앙청과,오이,가시오이,경상북도,영천시,특
2023-04,10kg상자,16182.05128205128,390.0,631100,대구,효성청과,오이,가시오이,경상북도,경산시,5등
2023-04,10kg상자,15400,350.0,539000,대구,대양청과,오이,가시오이,대구광역시,대구광역시,상
2023-04,10kg상자,11968.75,320.0,383000,대구,대양청과,오이,가시오이,대구광역시,대구광역시,보통
2023-04,10kg상자,15032.25806451613,310.0,466000,대구,효성청과,오이,가시오이,경상북도,칠곡군,5등
2023-04,10kg상자,21000,300.0,630000,대구,농협북대구(공),오이,가시오이,경북,문경시,상
2023-04,10kg상자,14742.85714285714,280.0,412800,대구,대구원협(공),오이,가시오이,경남,창녕군,보통
2023-04,10kg상자,13888.88888888889,270.0,375000,대구,대양청과,오이,가시오이,대구광역시,달성군,보통
2023-04,10kg상자,15187.5,240.0,364500,대구,효성청과,오이,가시오이,경상남도,함안군,보통
2023-04,8kg상자,20000,232.0,580000,대구,대양청과,오이,가시오이,경북,칠곡군,등외
2023-04,10kg상자,15478.26086956522,230.0,356000,대구,농협북대구(공),오이,가시오이,경남,창녕군,상
2023-04,10kg상자,14413.63636363636,220.0,317100,대구,대구원협(공),오이,가시오이,경북,의성군,등외
2023-04,10kg상자,21400,210.0,449400,대구,농협북대구(공),오이,가시오이,경상북도,칠곡군,상
2023-04,10kg상자,16561.90476190476,210.0,347800,대구,대구원협(공),오이,가시오이,경남,창녕군,상
2023-04,10kg상자,11380.95238095238,210.0,239000,대구,대양청과,오이,가시오이,경상북도,경산시,4등
2023-04,10kg상자,20030,200.0,400600,대구,농협북대구(공),오이,가시오이,경상북도,칠곡군,5등
2023-04,10kg상자,13150,200.0,263000,대구,대양청과,오이,가시오이,경상북도,구미시,상
2023-04,10kg상자,15000,190.0,285000,대구,대양청과,오이,가시오이,경상남도,밀양시,상
2023-04,10kg상자,10989.47368421053,190.0,208800,대구,효성청과,오이,가시오이,대구광역시,달성군,4등
2023-04,10kg상자,10552.63157894737,190.0,200500,대구,대양청과,오이,가시오이,대구광역시,달성군,4등
2023-04,10kg상자,10944.44444444445,180.0,197000,대구,대양청과,오이,가시오이,대구광역시,대구광역시,4등
